,label,centroid-0,centroid-1,area,eccentricity,euler_number,extent,feret_diameter_max,inertia_tensor-0-0,inertia_tensor-0-1,inertia_tensor-1-0,inertia_tensor-1-1,inertia_tensor_eigvals-0,inertia_tensor_eigvals-1,moments-0-0,moments-0-1,moments-0-2,moments-0-3,moments-1-0,moments-1-1,moments-1-2,moments-1-3,moments-2-0,moments-2-1,moments-2-2,moments-2-3,moments-3-0,moments-3-1,moments-3-2,moments-3-3,moments_central-0-0,moments_central-0-1,moments_central-0-2,moments_central-0-3,moments_central-1-0,moments_central-1-1,moments_central-1-2,moments_central-1-3,moments_central-2-0,moments_central-2-1,moments_central-2-2,moments_central-2-3,moments_central-3-0,moments_central-3-1,moments_central-3-2,moments_central-3-3,moments_hu-0,moments_hu-1,moments_hu-2,moments_hu-3,moments_hu-4,moments_hu-5,moments_hu-6,moments_normalized-0-0,moments_normalized-0-1,moments_normalized-0-2,moments_normalized-0-3,moments_normalized-1-0,moments_normalized-1-1,moments_normalized-1-2,moments_normalized-1-3,moments_normalized-2-0,moments_normalized-2-1,moments_normalized-2-2,moments_normalized-2-3,moments_normalized-3-0,moments_normalized-3-1,moments_normalized-3-2,moments_normalized-3-3,orientation,perimeter,perimeter_crofton,solidity,sd_intensity,skew_intensity,pixelcount,mean_int,class
822,823,2909.7961555654897,1822.9316048278945,2237,0.49126691062883193,1,0.7583050847457627,59.413803110051795,158.09590323588193,10.33580160861873,10.33580160861873,203.1555864719996,205.41329330528106,155.8381964026005,2237.0,53535.0,1634839.0,56251611.0,62180.0,1464946.0,43942444.0,1488787360.0,2182824.0,50739216.0,1478895570.0,48680553042.0,86465240.0,1987548400.0,56313987478.0,1798409935414.0,2237.0,-6.849631972727366e-12,353660.5355386678,199961.73530390242,1.2541079286165768e-11,-23121.1881984801,-393140.89029447245,-6839673.579036917,454459.04693786305,-213905.08879616176,49112722.257551916,-10503237.139487578,526695.7902580815,-10274225.86935328,-75347636.36576816,-2376515865.4463744,0.16148926674469444,0.0004911285436023777,6.460853715168815e-05,3.218828240183871e-07,1.4522193948376105e-12,6.958217402987151e-09,-2.138726017760873e-13,,,0.07067317981040765,0.0008448545294027878,,-0.004620385162547488,-0.0016610521075641387,-0.0006109946723593899,0.0908160869342868,-0.0009037663273780156,0.004387287097501511,-1.9837741493444597e-05,0.0022253323784204864,-0.0009178065584930734,-0.00014231107157874732,-9.490230954823713e-05,-0.2150576197310864,177.09545442950497,170.57853600260063,0.9781372977700044,242.48300210517596,-0.5728704635342171,2237,869.2731336611533,pheno
823,824,2911.602721685689,872.6602282704126,2278,0.46836018421551867,1,0.7400909681611436,58.69412236331676,170.93020925430173,-18.86808893095848,-18.86808893095848,195.76271427811633,205.93336297788483,160.7595605545332,2278.0,60732.0,2008508.0,74183610.0,62879.0,1719350.0,57446792.0,2130528986.0,2181579.0,60616272.0,2010382550.0,73553644296.0,85199273.0,2393042582.0,78526393940.0,2825669737262.0,2278.0,1.013944483929663e-11,389379.0166812993,-125538.69981446274,1.5980106127244653e-11,42981.506584723415,-285288.8813901875,14027436.689060044,445947.46312554897,82064.74228198125,47968934.58650945,-3837229.3129020086,363027.60546850075,16570734.05517364,-23908377.79690588,4201884659.4344587,0.16097143263056102,0.00039324739701739395,2.647205300446658e-05,1.29325736870637e-07,-6.034281637278961e-14,-1.0872272058245436e-09,2.3155470119732086e-13,,,0.07503521038380233,-0.0005068661947207747,,0.008282743165477823,-0.0011518622537918916,0.0011866350115896569,0.0859362222467587,0.0003313388118778082,0.004057877323616733,-6.801108985408911e-06,0.0014657346398709089,0.0014017823522201693,-4.237523217972975e-05,0.0001560375950241526,0.4943894563391981,176.40916292848976,169.92789086031632,0.9831678895123004,182.9883468790074,-0.4825276529553047,2278,620.2620719929763,pheno
824,825,2929.494266994267,1009.3532623532624,7326,0.8501302123501012,1,0.6733455882352941,149.05368160498418,1075.950826785389,-317.4977937508654,-317.4977937508654,472.37199825467604,1212.2044464782202,336.11837856184474,7326.0,442148.0,34567490.0,3132528800.0,333291.0,22441188.0,1885897748.0,179690286690.0,18623427.0,1314135810.0,113991024790.0,11114687619420.0,1140930525.0,82432811010.0,7270615149326.0,717815989335240.0,7326.0,6.002665031701326e-11,7882415.757029759,94808994.81321518,-1.1459633242338896e-10,2325988.83701884,32513099.59563065,5874013611.467409,3460597.259213757,-21487080.00186874,3929615683.9651933,10951316187.401312,-21203306.62683948,2064053602.2673268,-4124149392.715226,4474145758596.629,0.21134627696424582,0.014300779790981063,0.0018702406736795147,0.0002608224717398823,1.79172824822159e-07,2.7302216176985598e-05,-3.2884461589638835e-08,,,0.1468674347236403,0.020638696103863433,,0.043338492185485314,0.0070776826953061756,0.014939436118587524,0.06447884224060552,-0.004677460352698062,0.009994229902121728,0.0003254109164556097,-0.004615686546730233,0.005249527661327633,-0.00012254629585320808,0.0015532539657084445,1.1654173352919648,379.0365799264593,362.03072816532585,0.9252336448598131,276.8357071860807,0.022990859559455366,7326,691.53549003549,pheno
825,826,2935.2659380692166,2124.9425217567295,4941,0.6980242723219353,1,0.6291061879297173,107.81465577554843,598.0169350696034,-94.11243197969168,-94.11243197969168,355.38930527768656,630.2420127635778,323.16422758371215,4941.0,236884.0,14311618.0,986760886.0,238482.0,11898438.0,754405494.0,54018394614.0,13266536.0,670623280.0,43457876716.0,3170757550420.0,793044894.0,40305168684.0,2642572829700.0,194864788038432.0,4941.0,8.270717444247566e-12,2954801.6761789103,17304541.3669439,3.728928277269006e-11,465009.5264116566,19054367.26755756,444458737.99737203,1755978.5573770492,-10296152.823195675,925211431.9888449,-555120885.3194695,-16784815.571501117,525597359.7869298,1337297066.5366328,351183767012.3175,0.19295815429008095,0.0038624875391990113,0.002645520401489942,1.842775997963387e-05,4.06291941696406e-09,1.1446249203209406e-06,-2.1833334952184478e-10,,,0.12103155941501789,0.010083770635181384,,0.019047243873647375,0.011103436089418387,0.0036845706396421854,0.07192659487506306,-0.005999814805390389,0.007670018803382277,-6.546898057003846e-05,-0.0097809139686393,0.004357211220259151,0.00015771605425198655,0.0005892166593592741,1.2408987573201748,304.69343417595167,291.5490063705132,0.9363274587833996,276.09767521703145,-0.13955667752660866,4941,819.2807124063954,pheno
826,827,2918.0389552899514,1631.2089420097388,2259,0.49292475116695883,1,0.7909663865546218,60.00833275470999,165.9288974641006,19.06878570024658,19.06878570024658,198.97236473416737,207.6812924140683,157.21996978419966,2259.0,54688.0,1698772.0,59503036.0,65599.0,1545006.0,47648454.0,1666622670.0,2354405.0,54112026.0,1631572914.0,55986891762.0,94095355.0,2118295014.0,62277887346.0,2087788733298.0,2259.0,-1.715960706860642e-12,374833.3793714033,228924.07519849204,-1.9763746195167187e-11,-43076.386896857024,403557.34892900905,-14854715.882701704,449478.5719344842,-383841.56613818224,51915908.588131666,-103389534.19106245,-378882.83783110743,-17241002.853700798,138895431.32681793,-4894514590.843998,0.1615322099151253,0.0004989819055499388,7.53442823514661e-05,4.1831145832967135e-07,-5.611044330075763e-13,-3.6220788360022847e-09,2.2803976527410586e-12,,,0.07345236718198346,0.0009438454598939268,,-0.008441250863322966,0.0016638519616742496,-0.0012885926711256165,0.08807984273314183,-0.0015825645214640324,0.0045035165835381,-0.00018869907464515818,-0.0015621198688191677,-0.0014955944021794402,0.00025350186137192544,-0.00018795102730231444,-0.4284209127600607,176.61017305526642,170.11846041034534,0.984313725490196,321.09740285181863,-0.996222381108424,2259,1113.3302346170872,pheno
827,828,2932.9451080050826,725.7954256670902,3935,0.7044964011867727,1,0.6996799431009957,100.56838469419701,349.33375290012896,118.91084829883317,118.91084829883317,375.5629335016766,482.0802048511557,242.8164815506498,3935.0,168400.0,8581378.0,478708294.0,168989.0,6764042.0,333274942.0,18219427016.0,8735091.0,339654478.0,16590875322.0,904973975872.0,494200445.0,18917517890.0,921495344830.0,50297155074968.0,3935.0,-5.968558980384842e-13,1374628.3176620076,-6191038.2969667455,-2.6403768060845323e-11,-467914.18805590854,4795910.664607362,-383599333.20598894,1477840.1433290977,6021791.1005743,570303852.7456422,842111855.3688102,-7860990.568254612,-418922359.1825193,-1453347484.4523773,-300826658182.0238,0.18421770937784132,0.003697125899915628,0.001148303777335174,9.988081397900523e-06,5.833122198785081e-10,-2.9053149296097784e-10,-8.966324053872443e-10,,,0.0887760490216338,-0.006373847212271595,,-0.030218767039093562,0.0049375242654997,-0.006295694324224779,0.09544166035620753,0.006199602486400766,0.009359919108321868,0.0002203247079016503,-0.0080931098170902,-0.006875421541934694,-0.0003802444508411893,-0.0012546927036435364,-0.7304755001349763,269.58073580374355,258.26008089995975,0.9369047619047619,46.637725543970234,0.16592847861361268,3935,302.95705209656927,pheno
828,829,2924.1005484460693,653.9887699138156,3829,0.717795319120728,1,0.7312834224598931,85.21150157109074,369.80582844249,-105.03273010790836,-105.03273010790836,284.05126373681463,440.3760482035626,213.481043975742,3829.0,145459.0,6941795.0,370830733.0,122913.0,5071484.0,250912452.0,13654961900.0,5033207.0,216033188.0,10770996652.0,584980536104.0,232785717.0,10223548988.0,509772061512.0,27478989867368.0,3829.0,-6.30961949354969e-12,1415986.5171062942,-462692.0427079608,1.0231815394945443e-12,402170.32358318113,-2478886.4777152827,292429281.1399375,1087632.2888482632,-991930.5631128347,321032981.1252024,-1482346199.5991948,1389825.8980378378,232587039.6824588,-1134846551.0499108,136354009943.21458,0.17076445342891217,0.0035113905394190533,0.00010232962074763621,4.011876817671383e-06,8.102845647325158e-11,2.3649354660035183e-07,6.480367788222899e-12,,,0.09658026336967615,-0.0005100099097945274,,0.02743085142541352,-0.0027323933679326558,0.005209124743035646,0.074184190059236,-0.0010933717685197345,0.005718650467528023,-0.0004267277266325962,0.0015319584420339116,0.00414313812418644,-0.00032669189487402524,0.0006343463553304795,0.9791877332481487,237.3797256769669,227.73160898293813,0.9840657928553072,138.03307817841235,-0.16978623924089065,3829,549.4776704100287,pheno
829,830,2929.617933723197,1876.5578297595841,3078,0.6252927378850521,1,0.7174825174825175,73.06161783043132,255.11865052072582,-61.60299148709255,-61.60299148709255,252.0561046323846,315.20939764234294,191.9653575107675,3078.0,100213.0,4047973.0,182919247.0,100398.0,3458355.0,145250215.0,6745402395.0,4050604.0,144647861.0,6166182753.0,288378146657.0,182087976.0,6674962269.0,286570550797.0,13411263679557.0,3078.0,1.0594192190183094e-11,785255.2063027939,-6379.454660098592,1.7607248992135283e-11,189614.00779727087,866858.8009175385,91305866.44956565,775828.6900584797,399351.2658671798,149025318.25101206,348230476.11999625,-646214.3966804694,102287039.13635963,341089819.9258548,38095146423.82073,0.16477412448119244,0.0016032255390551091,4.3406999596727485e-05,7.351736520932158e-07,3.839296120622936e-12,2.550572640086358e-08,-1.5834901153904447e-12,,,0.08288455182609675,-1.2137018570290858e-05,,0.020013967344734422,0.0016492132831293811,0.003131070421968304,0.0818895726550957,0.0007597724238429205,0.005110391963235971,0.00021524180354039549,-0.0012294336351281391,0.0035076379562914007,0.0002108281527456291,0.0004244193590835816,0.7978241645131293,213.9655121145938,205.53354257496346,0.9709779179810726,263.4640972336889,0.05415252691521242,3078,838.7498375568551,pheno
830,831,2935.532990805841,2490.5919415900485,3698,0.7519888699980923,1,0.6570717839374556,95.69221493935649,374.984110291883,132.49613760789234,132.49613760789234,314.51878721516715,480.6530319109793,208.84986559607086,3698.0,183391.0,10481407.0,647628841.0,142495.0,6576633.0,362993591.0,22009684311.0,6653849.0,293162855.0,15799873413.0,943345103093.0,340510099.0,14526841143.0,769724083841.0,45407529197013.0,3698.0,1.5631940186722204e-12,1386691.2398593836,-9701904.666604774,-5.115907697472721e-12,-489970.71687398583,7710829.780820527,-477532792.5734624,1163090.4751216883,945638.2998694571,433867722.7398196,-4640841884.132021,-5517312.508904734,-286517721.9212995,2493737148.8801165,-240049156967.72452,0.18645291982343165,0.0054022566112220186,0.0014142267176234778,0.00011782469025928148,4.3879442730711257e-08,5.6793661837600385e-06,1.9694496692075466e-08,,,0.1014018686565395,-0.011666477176725228,,-0.035829134020522534,0.009272222593693777,-0.009442836712427969,0.08505105116689216,0.0011371238970053765,0.008579394178452833,-0.0015090811632249364,-0.006634532359770488,-0.0056656633960974765,0.0008108985075049774,-0.0012836084216690166,-0.8975666332043774,252.5512985522207,242.11516200303703,0.9713685316522196,182.41378979807675,0.12755453660915997,3698,470.8566792861006,pheno
831,832,2940.1310176721513,1355.1681901279708,3282,0.6534624756146956,1,0.698595146871009,81.49846624323675,370.7096767365508,15.448605044188742,15.448605044188742,214.79636270596438,372.22565507967136,213.28038436284382,3282.0,135114.0,6779068.0,378678216.0,112018.0,4560876.0,233756554.0,13409010270.0,4528250.0,182004330.0,9369703000.0,541558180908.0,199040140.0,7909494036.0,406587617698.0,23514676968246.0,3282.0,1.0771827874123119e-11,1216669.1590493598,-579878.8396070867,1.2121859072067309e-11,-50702.32175502745,6554709.935166831,-67405338.5123041,704961.6624009751,-954483.2673036787,193925566.34669906,-920630942.8407111,-3635758.6891117664,-9702420.332711853,1546886173.5155163,-19921288068.851517,0.17839915887949886,0.0023454061916629077,0.0014393503656592037,2.8557366113676513e-05,-1.2284300015750562e-10,-5.477810972154729e-07,-5.7884556390263324e-09,,,0.11295236951144146,-0.0009397034458124892,,-0.004707070397376216,0.01062201806941457,-0.0019066833052055127,0.0654467893680574,-0.0015467562428444037,0.0054855393944543505,-0.0004545697683574092,-0.005891808313985031,-0.0002744507078633147,0.0007637888939519279,-0.00017169715882874582,-1.472979068706989,231.23759005323592,221.90849926801383,0.9672855879752431,109.77302442895547,2.0339115661801213,3282,303.69347958561855,pheno
832,833,2942.3159369527143,260.2276707530648,2855,0.7286055159952072,1,0.6708176691729323,78.74642849044012,347.21121331366294,55.715011915679334,55.715011915679334,188.7926531939234,364.84341507004365,171.1604514375427,2855.0,117705.0,5843991.0,317939763.0,97972.0,3880091.0,192170047.0,10573591271.0,3901004.0,151373123.0,7504406607.0,415809039131.0,167954746.0,6440768777.0,319673811157.0,17784760408421.0,2855.0,2.1600499167107046e-12,991288.0140105076,-4731365.558043315,-4.547473508864641e-12,-159066.3590192645,4743891.246838896,-112443136.04509024,539003.0248686513,1460836.7764170743,160595250.61366266,-558587244.3372625,-2904648.953717356,-72062367.48592672,724457442.4733943,-34518025250.615715,0.1877421598975784,0.004602254366962275,0.001986021000784888,7.42243686717474e-05,2.5600104758468937e-08,4.614866988882615e-06,-1.2520405728565353e-08,,,0.12161513601179086,-0.010863536369479706,,-0.01951489033824145,0.010892296200888683,-0.004831862997948261,0.06612702388578753,0.0033541803641660385,0.006901037060859054,-0.0004492308988095891,-0.006669271093550703,-0.0030966362131715276,0.0005826281773006625,-0.0005195429928144591,-1.2642975866585227,223.09545442950497,214.18927065515254,0.9817744154057771,201.34692179941382,-0.7385037563607202,2855,665.6514886164623,pheno
833,834,2940.176911544228,935.737256371814,2668,0.6470161864922721,1,0.7684331797235023,71.06335201775947,265.58651301223443,52.49662106727748,52.49662106727748,200.68384473430447,294.8521482648402,171.41820948169874,2668.0,90011.0,3745309.0,171478457.0,85848.0,2756215.0,112965301.0,5167269523.0,3297748.0,103941223.0,4234075257.0,193404424375.0,138430770.0,4331886811.0,175832693365.0,8016751396195.0,2668.0,6.0111915445304476e-12,708584.8167166415,-2689408.170151142,-9.976020010071807e-12,-140060.98500749632,1903371.3189728209,-64767921.89952508,535424.4977511244,1697713.1251300888,118071703.97634158,104240974.81517571,-2137189.09665557,-67231110.91360597,187313558.50825945,-22904722447.16474,0.17476400215387516,0.002140412727039821,0.0009035620586258816,7.67931598486098e-06,5.533585868358166e-11,3.213435069186539e-08,6.372821177253547e-10,,,0.09954516979469058,-0.007314626529020721,,-0.019676394702877617,0.005176771045338696,-0.00341037775657579,0.0752188323591846,0.004617423863572682,0.00621710718998488,0.00010626446882601115,-0.0058127063929653035,-0.003540077842320318,0.0001909496321775797,-0.00045204506512598825,-1.0622310891073292,203.29646455628165,195.41865122581112,0.9751461988304093,77.77233348417009,-0.2851894602833273,2668,360.98875562218893,pheno
834,835,2946.2991452991455,1790.2255460588794,2106,0.7499529304942805,1,0.65,72.83543093852057,279.8109523371474,15.922171897955387,15.922171897955387,124.76331360946747,281.42914537320365,123.14512057341122,2106.0,78397.0,3507653.0,173749813.0,57492.0,2106639.0,95994979.0,4882385757.0,1832234.0,66265829.0,3035364297.0,155716271447.0,63030234.0,2253534531.0,103210331743.0,5304346774173.0,2106.0,-6.743050562363351e-12,589281.8656220324,-697163.7708171632,-6.469491609095712e-12,-33532.094017094045,2735551.1145851105,-26932365.232754234,262751.53846153844,-109287.144130325,52288448.20796913,-306853742.6609533,-1333973.040105192,-8881302.357794294,388929867.0703782,-5274240265.605742,0.192105539385857,0.0056488160961043156,0.002200453408505766,6.311666074568978e-05,-1.0136768589937576e-09,-1.5101277000423134e-06,-2.3500031935421423e-08,,,0.13286370006512221,-0.0034252233274878405,,-0.007560385516598,0.013439989115082126,-0.0028833634887561826,0.05924183932073478,-0.0005369367875082637,0.005597971108130509,-0.0007158584252402137,-0.006553919991930381,-0.0009508271081934034,0.000907333636394701,-0.00026811829105069485,-1.4695126632439004,191.75230867899737,184.86680424768497,0.960328317373461,58.8141752765485,-0.5054736528572971,2106,368.73741690408355,pheno
835,836,2946.7199040767387,2009.7472422062351,2085,0.8426967823413901,1,0.752979414951246,72.56721022610694,310.88815186699554,39.595017051107284,39.595017051107284,99.36135442724957,318.05686498452826,92.19264130971686,2085.0,76618.0,3463702.0,173232208.0,45286.0,1581580.0,70619286.0,3531966250.0,1190776.0,40315728.0,1775557966.0,88003881342.0,34406104.0,1140015676.0,49540587486.0,2427858537694.0,2085.0,-4.462208380573429e-12,648201.7966426857,-1688545.163711568,1.0999201549566351e-11,-82555.61055155868,1455392.8424358102,-56626374.942272045,207168.4239808153,144193.7989811884,51536448.423463084,-246746446.26863432,-456793.0900673411,-16871511.27567328,156708220.82753026,-9066239886.945364,0.19676235313872667,0.011734991295878457,0.0007045191656665654,8.583647828855294e-05,1.782205250270565e-08,6.5462858613528415e-06,-1.131091481318839e-08,,,0.1491070272743384,-0.008506433926360104,,-0.018990415851850014,0.007331875579723841,-0.006247418255560675,0.047655325864388275,0.0007264093670602284,0.005685861915683948,-0.00059618315217804,-0.0023012000639264134,-0.001861383280317571,0.0003786348394394101,-0.00047973672805547905,-1.3916856646619236,183.19595949289334,176.3621774714262,0.9848842701936703,60.76228502321676,0.07983920274120296,2085,349.19184652278176,pheno
836,837,2947.6954492415402,1542.9832749902762,2571,0.9157535078572949,1,0.8115530303030303,88.68483523128404,526.3283861628091,-37.46320665787091,-37.46320665787091,88.64431612451419,529.511863516479,85.46083877084422,2571.0,105368.0,5671516.0,346719950.0,50637.0,2171588.0,121436710.0,7655875646.0,1225223.0,53564714.0,3042412940.0,194406023156.0,32800557.0,1450051322.0,82972048144.0,5336010885884.0,2571.0,-8.839151632855646e-12,1353190.2808245823,3366311.3738432196,3.709033080667723e-12,96317.90431738611,1838808.1811634777,115654339.21624368,227904.53675612598,-442985.92448034714,112468681.74780057,46545580.97396282,-308124.8772617296,19863251.92908428,85384798.84967428,20314563719.66617,0.23919591687566058,0.02983057330168579,0.0004982555292446703,9.693275525894902e-05,1.8108041151417756e-08,1.1721986206143956e-05,1.1220433251044113e-08,,,0.20471738084901173,0.010043823976170622,,0.014571453386958736,0.005486321271719822,0.0068054320445399925,0.03447853602664885,-0.0013217056164124873,0.006617978849393242,5.401584659474402e-05,-0.0009193302954511906,0.0011688105444466988,9.908850850453595e-05,0.0004649424429309116,1.4860238766831209,220.22539674441617,211.46828534771936,0.96982270841192,97.3269501200754,0.1845305054892793,2571,403.3228315830416,pheno
